123.63,1
430.04,1
94.54,1
164.43,1
254.41,1
403.54,1
22.25,1
345.29,1
389.0,1
122.71,1
52.88,1
106.92,1
137.19,1
333.75,1
228.04,1
373.45,1
56.56,1
146.59,1
125.4,1
379.63,1
220.65,1
433.72,1
236.21,1
312.43,1
495.04,1
368.71,1
123.3,1
236.79,1
356.02,1
228.04,1
46.28,1
62.99,1
431.81,1
231.5,1
142.82,1
94.89,1
184.69,1
359.73,1
97.77,1
115.21,1
317.32,1
111.6,1
419.09,1
133.86,1
68.21,1
439.32,1
461.61,1
185.9,1
424.45,1
149.34,1
412.73,1
314.28,1
278.84,1
425.91,1
227.52,1
11.8,1
274.2,1
331.1,1
473.9,1
493.72,1
499.64,1
446.99,1
445.93,1
238.25,1
311.05,1
315.49,1
403.23,1
284.27,1
87.33,1
297.62,1
404.06,1
499.05,1
344.84,1
209.05,1
389.74,1
211.06,1
219.33,1
213.71,1
438.98,1
474.15,1
48.27,1
90.14,1
404.73,1
94.85,1
179.6,1
159.02,1
194.47,1
122.46,1
425.9,1
160.78,1
78.41,1
167.7,1
176.11,1
145.33,1
16.96,1
19.62,1
71.87,1
411.59,1
46.69,1
69.71,1
139.01,1
385.34,1
13.24,1
405.81,1
226.77,1
81.54,1
187.42,1
322.06,1
352.52,1
495.39,1
87.92,1
210.2,1
162.52,1
304.08,1
158.31,1
77.33,1
154.06,1
281.08,1
354.24,1
346.47,1
352.1,1
164.02,1
126.97,1
159.64,1
247.63,1
24.03,1
198.94,1
371.24,1
196.9,1
72.32,1
237.77,1
192.31,1
25.96,1
404.56,1
316.94,1
350.97,1
221.5,1
461.84,1
268.17,1
35.41,1
322.26,1
228.22,1
53.52,1
360.45,1
338.85,1
248.47,1
30.7,1
314.29,1
345.49,1
403.62,1
460.25,1
208.6,1
330.57,1
137.45,1
493.66,1
367.88,1
34.09,1
290.48,1
133.75,1
135.2,1
198.04,1
447.94,1
498.05,1
94.95,1
255.73,1
83.69,1
148.05,1
69.9,1
142.09,1
305.71,1
204.87,1
241.13,1
186.99,1
297.11,1
395.72,1
437.95,1
18.99,1
432.96,1
432.89,1
223.81,1
458.93,1
399.45,1
217.28,1
20.81,1
126.87,1
38.92,1
119.14,1
83.77,1
499.14,1
224.58,1
297.64,1
392.68,1
477.39,1
171.6,1
247.37,1
440.75,1
482.62,1
155.32,1
39.02,1
196.63,1
305.09,1
223.99,1
440.74,1
156.4,1
171.52,1
168.16,1
225.3,1
136.56,1
65.62,1
251.83,1
179.28,1
13.82,1
333.08,1
118.37,1
321.66,1
480.15,1
17.7,1
127.98,1
379.17,1
284.24,1
22.47,1
446.87,1
57.48,1
354.79,1
221.79,1
114.84,1
336.3,1
142.1,1
99.08,1
445.45,1
48.48,1
361.68,1
29.21,1
215.53,1
216.72,1
85.79,1
367.57,1
18.12,1
68.65,1
439.12,1
166.7,1
81.73,1
66.49,1
106.07,1
424.47,1
205.43,1
19.61,1
177.5,1
132.35,1
59.64,1
435.14,1
266.45,1
136.24,1
128.28,1
295.88,1
148.13,1
365.08,1
388.99,1
237.45,1
286.49,1
244.88,1
235.01,1
31.9,1
298.45,1
478.43,1
275.14,1
260.19,1
224.97,1
92.63,1
375.99,1
237.64,1
472.82,1
392.04,1
186.0,1
161.82,1
197.43,1
58.64,1
147.0,1
486.86,1
258.26,1
446.05,1
491.54,1
279.98,1
94.45,1
85.73,1
68.23,1
61.48,1
300.69,1
199.93,1
114.33,1
189.01,1
51.94,1
417.54,1
332.84,1
107.52,1
323.21,1
84.71,1
141.65,1
371.4,1
383.2,1
104.94,1
207.19,1
127.39,1
213.61,1
219.85,1
221.03,1
153.25,1
483.22,1
485.13,1
280.78,1
464.26,1
455.48,1
368.86,1
179.09,1
130.24,1
239.04,1
181.91,1
445.83,1
226.29,1
252.33,1
486.75,1
237.14,1
153.77,1
360.75,1
311.01,1
131.66,1
291.64,1
44.04,1
54.41,1
473.39,1
357.81,1
361.9,1
17.49,1
302.87,1
116.41,1
140.35,1
440.46,1
274.88,1
256.59,1
20.94,1
79.21,1
200.44,1
254.36,1
224.7,1
43.94,1
171.68,1
182.09,1
440.09,1
435.89,1
496.71,1
155.81,1
85.3,1
104.05,1
429.94,1
425.76,1
138.54,1
411.03,1
221.41,1
79.9,1
204.99,1
356.87,1
178.93,1
474.02,1
352.23,1
265.72,1
242.97,1
276.82,1
489.37,1
116.8,1
330.09,1
254.79,1
62.22,1
64.81,1
67.02,1
233.67,1
95.24,1
20.97,1
256.65,1
103.5,1
111.21,1
49.16,1
163.47,1
70.75,1
209.96,1
312.92,1
462.15,1
436.83,1
437.54,1
418.98,1
221.18,1
15.42,1
214.3,1
308.12,1
475.88,1
341.99,1
163.06,1
21.33,1
430.15,1
254.25,1
132.87,1
140.94,1
315.58,1
89.97,1
31.54,1
379.62,1
176.8,1
282.86,1
313.47,1
151.8,1
490.94,1
290.86,1
274.44,1
338.56,1
382.21,1
378.46,1
25.53,1
117.94,1
338.79,1
234.85,1
46.25,1
31.22,1
322.16,1
348.49,1
171.67,1
24.48,1
490.29,1
47.51,1
182.5,1
122.01,1
196.27,1
197.66,1
473.32,1
129.82,1
395.81,1
217.8,1
265.96,1
42.28,1
136.08,1
90.2,1
224.87,1
317.01,1
174.89,1
99.84,1
414.47,1
81.79,1
277.85,1
143.96,1
28.94,1
297.32,1
331.69,1
390.71,1
187.86,1
166.89,1
186.75,1
421.35,1
374.15,1
317.1,1
19.29,1
471.39,1
403.25,1
150.63,1
255.27,1
449.19,1
370.48,1
413.99,1
169.36,1
392.19,1
323.96,1
334.15,1
186.56,1
66.32,1
307.27,1
159.49,1
389.09,1
359.83,1
463.06,1
40.03,1
354.57,1
438.48,1
307.17,1
332.31,1
317.23,1
254.16,1
473.89,1
460.25,1
127.55,1
492.38,1
304.71,1
309.93,1
119.26,1
91.17,1
187.8,1
401.07,1
110.56,1
409.48,1
460.55,1
156.16,1
442.72,1
177.72,1
361.63,1
992.29,2
923.18,2
520.75,2
652.58,2
654.63,2
888.23,2
869.43,2
592.75,2
990.2,2
914.45,2
878.35,2
804.66,2
571.92,2
815.68,2
554.72,2
719.25,2
747.99,2
717.54,2
781.31,2
974.24,2
734.29,2
573.61,2
967.81,2
822.22,2
951.63,2
654.66,2
843.37,2
566.72,2
915.81,2
931.93,2
841.4,2
785.8,2
808.11,2
572.13,2
629.15,2
876.25,2
964.97,2
554.3,2
873.56,2
927.16,2
828.52,2
966.06,2
709.75,2
501.7,2
741.87,2
983.39,2
560.56,2
595.34,2
934.7,2
604.61,2
705.51,2
705.88,2
549.58,2
933.87,2
892.49,2
882.76,2
615.23,2
822.16,2
607.42,2
856.88,2
720.53,2
634.11,2
630.69,2
511.07,2
941.38,2
911.57,2
724.4,2
870.81,2
664.0,2
793.29,2
910.15,2
985.99,2
674.22,2
945.54,2
942.65,2
788.34,2
591.71,2
562.58,2
558.14,2
888.85,2
936.23,2
628.86,2
551.86,2
998.77,2
747.76,2
946.92,2
763.86,2
696.14,2
910.85,2
767.59,2
562.34,2
939.14,2
854.6,2
634.33,2
749.31,2
619.42,2
714.47,2
615.83,2
817.15,2
732.61,2
538.21,2
931.4,2
937.25,2
810.71,2
623.63,2
637.15,2
776.15,2
967.16,2
644.79,2
623.79,2
823.51,2
869.15,2
906.5,2
827.32,2
844.94,2
886.03,2
744.05,2
760.01,2
572.01,2
550.84,2
905.08,2
746.23,2
661.43,2
780.66,2
587.4,2
818.03,2
798.77,2
664.87,2
511.03,2
